id,num_rhyming_lines,num_perfectly_rhyming_lines,num_lines,rhyming_line_pairs
english/clarejoh/Z400314467,20.0,12.0,24.0,"[('O I love the dark eyes of the Jewish maids', 'Though their lot it be fallen in ruinous shades', 0), ('Land of Israels diadems', 'They shine in the valley bright gems', 0.6666666666666667), ('By the plains of Jeosophat sweet they recline', 'Like flowers from high heaven they blossom divine', 0), ('O I love the soft eyes of the dark Jewish maids', 'Gods image of beauty in ruins dark shades', 0), ('On the plains of Jeosophat weeping', ""While their land in its Misery's sleeping"", 0.58309518948453), ('Jerusalems the sung singers story', 'Where the weeds rankle high over their glory', 0), ('O I love the dark eyes of the Jewish maids', 'Though their kingdom is perished and fled', 0.7071067811865476), ('O I love the dark eyes of the Jewish maids', 'Perrenial their bloom in their beautiful shades', 0), ('Though their kingdom is perished and fled', 'Though they dwell in the tombs of the dead', 0.5), ('Though their kingdom is perished and fled', 'I love the dark eyes of those beautiful girls', 0.8333333333333334), ('I love the dark eyes of those beautiful girls', 'They shall shine round their alters Like diamonds & pearls', 0), ('New Jerusalem shall know them again', 'In Jehovah their love shall remain', 0.9574271077563381)]"
american/am0539/Z200164100,12.0,9.0,14.0,"[('Thine is and everchanging beauty; now', 'With all her diamonds blazing on her brow!', 0), ('And mould thy features in their sweet control --', ""The pure, white ray that lights a maiden's soul,"", 0), ('Anon I see -- as gentler thoughts arise', 'And struggles outward through her drooping eyes.', 0), ('Anon I see -- as gentler thoughts arise', 'Anon they flash; and now a golden light', 0.6666666666666667), (""Bursts over thy beauty, Like the Orient's glow,"", ""Bathing thy shoulders' and thy bosom's snow,"", 0), ('Anon I see -- as gentler thoughts arise', 'And all the woman beams upon my sighed!', 0.0), ('I kneel unto the queen, Like knight of yore;', 'The maid I love; the woman I adore!', 0.8660254037844386)]"
english/barlowge/Z400269747,13.0,11.0,14.0,"[('Sweet leopard, kill me, claw me, anything,', 'The more you tease me louder I shall sing,', 0), ('The more you tease me louder I shall sing,', 'The further cast away the closer cling,', 0), ('The more you irritate me I the more', 'Fiercely repelled more fervently adore;', 0), ('Fiercely repelled more fervently adore;', 'More gracious far than any peace the war', 0.8660254037844386), ('The more you tease me louder I shall sing,', 'Of feelings those green catlike glances bring;', 0), ('Be merciful and slay me, let me know', 'The extremity of a delicious woe,', 0.3333333333333333), ('The utmost sweet abandonment of being,', 'Love, I am here before thee, ceased from fleeing,', 0), ('Be merciful and slay me, let me know', 'Be tender if thou canst and strike me so', 0), ('The utmost sweet abandonment of being,', 'That I may die thy face entrancèd seeing!', 0)]"
african-american/rowegeor/Z300479239,24.0,14.0,28.0,"[('I stand by my window this morning,', 'As it ceaselessly falls; and the moaning', 0.8717797887081347), ('And list to the drip of the rain,', 'Wind joins the sad refrain.', 0), ('""Some days will be dark and dreary,""', 'But a Sabbath of gloom is weary,', 0.7546154281781181), ('The poet has truly said;', 'All its restfulness seems to have fled.', 0), (""To proclaim a Saviour's love;"", ""Toward the Shepherd's fold above."", 0), ('My mind is so impatient', 'Of obstacle and restraint, --', 0.47258156262526085), ('Of obstacle and restraint, --', 'Right up from my heart on the instant', 0.5142857142857142), ('Of obstacle and restraint, --', 'Arises the thought of complaint.', 0.4898979485566356), ('And the lesson this day would teach --', 'Go forth to the few and preach.', 0), ('Where two or three gather together,', ""He'll bless them in spite of the weather,"", 0.927960727138337), ('In service of prayer or praise, --', 'Bring joy in the cloudy days.', 0), (""Wherever He is, there's sunshine;"", 'So whither the day be dark or fine,', 0), ('No cloud can His brightness dim,', ""I'll keep my trust in Him."", 0)]"
english/cartwrig/Z300309248,54.0,41.0,72.0,"[('Reader, here is such a Book,', 'VVill make you leap before you look,', 0), ('Reader, here is such a Book,', 'And shift, without being thought a Rook.', 0), (""The Author's Airy, light, and thin;"", ""VVhom no man saw e'r break a Shin,"", 0), (""The Author's Airy, light, and thin;"", ""Or ever yet leap out of's Skin."", 0), (""When e'r he strained at Horse, or Bell,"", 'Tom Charles himself who came to smell', 0), ('His tricks are here in figures dim,', 'Each line is heavier than his Limb,', 0), ('Each line is heavier than his Limb,', 'And Shadows weighty are to him.', 0), ('Were Dee alive, or Billingsly,', 'We shortly should each passage see', 0), ('Were Dee alive, or Billingsly,', 'Demonstrated by A.B.C.', 0), ('How would they vex their Mathematicks,', 'Their Ponderations, and their Staticks,', 0), ('Be A the Horse, and the Man B.', 'Parts from the girdle upward C,', 0), ('Be A the Horse, and the Man B.', 'And from the girdle downward D.', 0), ('If the parts D. proportioned weigh', 'To the parts C. neither will sway,', 0), ('If the parts D. proportioned weigh', 'But B lie equal upon A.', 1.0), ('Thus would his Horse and all his vectures,', ""Reduc'd to figures, and to sectures,"", 0), ('And justly too, for the Pomado,', 'And the most intricate Strapado,', 0), ('And justly too, for the Pomado,', ""He'l do for nought in a Bravado."", 0.5), ('The Herculean Leap he can with slight,', 'And that twice fifty times a night,', 0), ('The Herculean Leap he can with slight,', 'To please the Ladies: Will is right.', 0), ('The Stag himself, if he were there,', 'Would Like the unwieldy Ox appear.', 1.0), (""He'l fit his strength, if you desire,"", 'And twist his Limbs Like nealed wire.', 0.7168604389202189), ('Had you, as I, but seen him once,', 'Had made his Body without Bones.', 0.75), (""For Arms, sometime he'll lie on one,"", 'And Like a Meteor hang alone.', 0.7453559924999299), ('How Dædalus scaped the twining Stewes,', 'Alas that is but flying news.', 0), ('He used wax plumes, as Ovid sings,', 'Will scorns to tamper with such things,', 0), ('He used wax plumes, as Ovid sings,', 'He is a Dædalus without Wings.', 0.75), (""Good faith, the Mewes had best look to't,"", ""Will and his wooden Horse will do't."", 0.8333333333333334), ('The Trojan Steed let Soldiers scan,', ""And praise that' Invention you that can,"", 0), ('The Trojan Steed let Soldiers scan,', ""Will puts 'em down both Horse and Man."", 0), ('For were the matter to be tried,', ""'It Gold to Silver, on Will's side,"", 0), ('For were the matter to be tried,', ""He'd quell that Theutobocchus Pride."", 0), (""I'l say, but this to end the brawl,"", 'Let Theutobocchus in the fall', 0), (""I'l say, but this to end the brawl,"", ""Cut Will's Cross Caper, and take all."", 0)]"
english/goodallc/Z300380057,16.0,14.0,18.0,"[('Why, Cupid, thus at hide and seek?', 'Why all those Blushes on your Cheek?', 0), ('Or would you at a distance keep,', 'And never kiss Endymion but asleep?', 0), ('Are you afraid that should your Sun shine bright,', 'Whilst Duserastes only prays for Light,', 0), ('Are you afraid that should your Sun shine bright,', 'My dazzled Eyes with too much glory blind,', 0.9574271077563381), ('My dazzled Eyes with too much glory blind,', 'Earth and my self should hardly find?', 0), (""Or that I should to Phaeten's Wish aspire,"", 'To set my little World on fire?', 0), ('Why so cruel? why so coy?', 'Never, never to enjoy?', 0), (""Have we profaned Love's Deity all this while,"", 'Ah, Madam! now to steal a Smile?', 0.7264831572567789), ('This is with time to kep Virginity,', 'And take the measure of Eternity.', 0)]"
american/am0027/Z300143853,11.0,6.0,14.0,"[('A face of icy fire, over the hills;', 'With snow-sad eyes that froze the forest rills,', 0.7120003121097942), ('Deep in the dell I watched her as she rose,', 'And snow-sad feet that bleached the meadow snows:', 0), ('And snow-sad feet that bleached the meadow snows:', 'Pale as some young witch who, a-listening, goes', 0), ('A face of icy fire, over the hills;', 'To her first meeting with the Fiend; whose fears', 0.4714045207910317), ('To her first meeting with the Fiend; whose fears', 'Fix demon eyes behind each bush she nears;', 0), ('And snow-sad feet that bleached the meadow snows:', 'Stops, yet must on, fearful of following foes.', 0), ('And snow-sad feet that bleached the meadow snows:', 'And so I chased her, startled in the wood', 0.7453559924999299), ('Like a discovered oread, who flies', 'Like a drowned face, a blur beneath the ice.', 0.6666666666666667)]"
english/miscell2/Z200439009,22.0,16.0,28.0,"[('When dark oblivion in her sable cloak', 'And their high deeds submitting to the stroke', 0.6871842709362768), ('Shall wrap the names of heroes and of kings;', 'Of time shall fall amongst forgotten things:', 0), (""On Thames's bank the stranger shall arrive,"", 'Thy sacred grott shall with thy name survive.', 0.5527707983925667), ('Grateful posterity, from age to age,', 'Some good old man, to each inquiring sage', 0), ('With pious hand the ruin shall repair:', 'Pointing the place, shall cry, ""The Bard lived there,', 0), ('""Whose sung was music to the listening ear,', '""Easy his manners, but his life severe;', 0), ('""Yet taught audacious vice and folly, shame:', '""His word alone gave infamy or fame.', 0), ('""Beneath this silent roof the Muse he found;', '""Here with his friends the social glass went round.""', 0), ('With awful veneration shall they trace', 'With reverend wonder view the solemn place,', 0), ('The steps which thou so long before hast trod;', ""From whence thy genius soared to nature's God."", 0), ('Departing, each shall pilfer, in found hope', 'Boasting a relic from the cave of Pope.', 0.7637626158259733)]"
english/hakethom/Z300384189,20.0,14.0,24.0,"[('O spectre, waning from of man,', ""Now stony is the nostril's span;"", 0), ('Frail image of his sleep;', ""The spirit's ancient keep."", 0), ('On a dead sea recumbent lies', 'Thy figure, as a wave:', 0.9428090415820635), ('On a dead sea recumbent lies', 'Afloat are now the open eyes,', 0), ('Thy figure, as a wave:', 'Turned upward from the grave.', 0.816496580927726), ('That one last look on heaven remains,', 'Not as of late when aches and pains', 0), ('Her equal in its peace;', 'Were working thy decease.', 0.7637626158259733), ('And now in terror lies thy skill,', ""The reptile's touch imparts a thrill"", 0), ('All shrinking from thy sighed;', 'Less deadly in its blight.', 0.6666666666666667), ('No sympathy adorns thy face;', 'A stoic heart to thus erase', 0), ('No horror of the tomb;', 'All knowledge of its doom.', 0)]"
english-ed2/clarejoh/Z300314669,22.0,16.0,24.0,"[('How many times spring blossoms meek', 'Since last I kissed that pretty cheek', 0), ('Hath faded on the land', 'And pressed that happy hand', 0), ('Eight times the greens been painted white', 'Since I looked on thy eyes so bright', 0.7637626158259734), (""With daisy's I' the grass"", 'And pressed my bonny lass', 0), ('The ground lark sung about the Farms', 'When fast locked in each others arms', 0), (""The blackbird I' the Wood"", 'By hedge row thorn we stood', 0.7637626158259733), ('When fast locked in each others arms', 'The sun shone bright and round', 0.9682458365518543), ('It was a pleasant Sabbath day', 'That through the dark Oaks threaded lay', 0), ('The sun shone bright and round', 'Like gold upon the ground', 0), ('How beautiful the black bird sung', 'And sweet the pearl Like Due drops hung', 0), ('O happy day -- eight years ago', 'The blackbird sings primroses blow', 0), ('We parted without pain', 'When shall we meet again', 0.9574271077563381)]"
american/am0065/Z200206291,24.0,16.0,24.0,"[('When brighter suns and milder skies', 'What various sounds of joy arise!', 0), ('Proclaim the opening year,', 'What prospects bright appear!', 0.4409585518440984), ('Earth and her thousand voices give', 'Their thousand notes of praise;', 0.7637626158259733), ('Their thousand notes of praise;', 'And all, that by his mercy live,', 0.9428090415820635), ('Their thousand notes of praise;', 'To God their offering raise.', 0), ('Forth walks the laborer to his toil,', 'Of verdure cloth the flowery soil', 0), ('And sees the fresh array', 'Along his careless way.', 1.0), ('The streams, all beautiful and bright,', 'And there, with music in his flight,', 0), ('Reflect the morning sky;', 'The wild bird soars on high.', 0), ('Thus, Like the morning, calm and clear,', ""The spring of heaven's eternal year"", 0.4409585518440984), ('That saw the Savior rise,', 'Shall dawn on earth and skies.', 0), ('No winter there, no shades of night,', 'Where, in the happy fields of light,', 0), ('Profane those mansions blessed,', 'The weary are at rest.', 0)]"
english/blanchar/Z300282712,15.0,14.0,15.0,"[('The threshold of our earth, to stand and see', 'The seasons on swift wings come forth and flee;', 0), ('Oh! Mountains! On your glorious points sublime,', 'And from the changes of enchanted time', 0), ('And from the changes of enchanted time', 'To draw the moral music of my rhyme, --', 0), ('The threshold of our earth, to stand and see', 'How full of joy this simple lot would be;', 0), ('The threshold of our earth, to stand and see', 'To cushion on the grass my bent knee,', 0), ('And from the changes of enchanted time', 'And worship Nature in a clearer climb.', 0), ('THE MOUNTAINS.', 'For on the hills have mortal footsteps found', 0.539273888233625), ('For on the hills have mortal footsteps found', 'Where peasant-princes have been proudly crowned.', 0), ('The eagle nest of Freedom, and a throne', 'Full many a stirring air and pastoral tone', 0), ('Where peasant-princes have been proudly crowned.', 'Come breathing from them still; and all the ground', 0), ('The eagle nest of Freedom, and a throne', 'Is full of strange delight and glories deeply sown.', 0)]"
english/bowrings/Z400285778,43.0,34.0,56.0,"[('And down the swift stream of time we run,', 'Who knows how soon the hour will come', 0.0), ('When the sun shall put out his light,', 'To sleep in the valleys of night?', 0), ('And then shall He take a strict account', 'And millions shall read their vast amount', 0), ('Recorded one by one.', 'And every secret known;', 0.7637626158259733), ('And every bosom shall be unveiled,', ""And none another's sins shall shield,"", 0.8498365855987975), ('And every secret known;', 'And none shall hide his own!', 0.6871842709362768), ('We live in this narrow world below,', 'But in the bright world to which we go,', 0), ('The victims of self-deceit;', 'No artifice can cheat.', 0), ('Folly can there no more assume', 'Nor hypocrisy wear the towering plume', 0), (""Wisdom's imposing dress;"", 'Of conscious righteousness.', 0.8975274678557507), ('Each his burden of sin must bear,', 'For nothing will then avail us there', 0), ('At the high tribunal above,', 'But deeds of mercy and love;', 0), ('Each his burden of sin must bear,', 'As we hope to be forgiven,', 1.0), ('As we hope to be forgiven,', ""Whose Hope's and home are heaven."", 0.8333333333333334), ('We are weak and vain, but God is strong;', 'To whose orbit all space and time belong,', 0), ('We wander -- His spirit leads us back', 'And His glory lights the holy track', 0), (""He smiles on all -- and though' drear and dark"", ""A joyous, a bright, though' lonely spark,"", 0), ('Our journey may seem to be --', 'Shines from eternity.', 0), ('As beneath the curtains of silver snow', 'So the flowers of hope and beauty grow', 0), ('The flowers of the valley are hid,', ""'Neath the grave's pyramid."", 0), ('Even in the shadiest, darkest night', 'And the sun is clad in his robes of light,', 0), (""And the grave, though' dreary and dull and deep,"", 'And its long and seemingly listless sleep', 0), ('Is bright with a heavenborn ray,', 'Shall be crowned with eternal day.', 0)]"
english/allingha/Z200140976,8.0,8.0,10.0,"[('The Spirit said ""Be on my side,', 'O rare Man!"" How hath he replied?', 0), ('The preacher leaves a truth unsaid', 'Would rob his house of daily bred;', 0), ('The satirist bows among the rest', 'Before the target of his jest.', 0), ('The stolid sensual world controls', 'And subjugates the choicest souls.', 0)]"
english/johnsonl/Z300405240,22.0,10.0,24.0,"[('Laughing at our cold despair,', 'Out into this gentler air,', 0), ('Spring is come: laud we her name!', 'Musical with breath that came', 0), ('Musical with breath that came', 'Suns have fragrance in their flame:', 0), ('Over seas and islands, where', 'Come with me, and let soft wind', 0.7630348761506398), ('Come with me, and let soft wind', 'Soothe the chambers of your mind.', 0.6403124237432849), ('Than rich southern woods enfold;', 'Heavenlier coloured primroses,', 0.5099019513592785), ('Than rich southern woods enfold;', 'Than fair southern maids behold;', 0), ('Starrier anemones,', ""Hushed by Alun's cadences,"", 1.0), ('Than rich southern woods enfold;', 'Kinglier marsh marigold:', 0), ('Starrier anemones,', 'Seeing these, be proud to praise', 0.7637626158259733), ('Seeing these, be proud to praise', 'Wales with all her flowered ways.', 0.816496580927726), ('With no grace of Cyclad peaks,', 'Moel Fammau darkling seeks', 0.5068968775248517), ('Gleaming crowns for seas of light;', 'Converse with the coming night:', 0), ('Gleaming crowns for seas of light;', 'Purple shadowed, how she breaks', 0.9574271077563382), ('Gleaming crowns for seas of light;', 'The read splendours, out of sighed', 0.6666666666666667)]"
english/hamilto1/Z200385237,25.0,19.0,28.0,"[('Beauty, good-nature, in my from combined,', 'My body one adorned, and one my mind.', 0), ('When youthful years, a foe to lonely nights,', ""Impels young hearts to Hymen's chaste delights,"", 0), ('Beauty, good-nature, in my from combined,', 'True to each hope, and faithful to each sighs:', 0.6871842709362768), ('When youthful years, a foe to lonely nights,', 'The happy hours of admiration passed,', 0.9860132971832694), ('The happy hours of admiration passed,', 'The hand of nuptial love was given at last;', 0), ('True to each hope, and faithful to each sighs:', 'Not to the faithful youth my charms inspired,', 0.6718548123582125), ('True to each hope, and faithful to each sighs:', 'Nor those who sought my charms, nor who admired;', 0.4249182927993987), ('He not preferred for merit, wit, or sense,', 'Not chosen, but suffered with indifference,', 0.8207381501496754), ('By many sought, by one sincerely loved,', 'Who neither knew to love, or be beloved,', 0), ('By various youths admired, by all approved,', 'Approved me not, and just not disapproved,', 0), ('Nor warmth pretended, nor affection showed;', 'Asked, not implored; I yielded, not bestowed.', 0), ('True to each hope, and faithful to each sighs:', ""Without or Hope's, or fears, I joined his side,"", 0.0), (""Without or Hope's, or fears, I joined his side,"", 'His mistress never, and but scarce his bride.', 0), ('No joys at home, abroad was only show;', 'I neither gained a friend, nor lost a foe;', 0), ('Beauty, good-nature, in my from combined,', 'For, lost alike to pleasure, love, and fame,', 0.9574271077563381), ('For, lost alike to pleasure, love, and fame,', 'My person he enjoys, and I his name.', 0), ('When youthful years, a foe to lonely nights,', 'Yet patient still I led my anxious life,', 0.6454972243679028), ('Yet patient still I led my anxious life,', ""Pleased that I'm called my formal husband's wife."", 0.7637626158259734)]"
english/montgoro/Z300443878,46.0,38.0,60.0,"[('Say, why do sceptic hearts decline', 'We cannot trace the word divine,', 0), (""Salvation's heirs they watch and keep"", 'Both when they wake, and while they sleep.', 0), ('Light as elastic breezes play,', 'They tripped along some crystal way,', 1.0), ('Unless beloved by angel-powers', 'Who hover round their fleeting hours?', 0.82915619758885), ('Environing the aidless child;', 'Before it grows relaxed and mild;', 0), ('Before it grows relaxed and mild;', ""E'en the stern bruit a babe will spare;"", 0.8660254037844386), (""E'en the stern bruit a babe will spare;"", 'And why? -- some angel watches there.', 0), (""When shepherd's on the midnight-plain"", ""Who hymned that heaven-reecho'd strain"", 0), ('Of Judah kept their flocks at night,', 'At which applauding Worlds grow bright,', 0), ('But angels, whose ethereal tongue', 'The glorious Incarnation sung?', 0), ('And when the Fiend of darkness tried', 'By which the Prince of Peace defied', 0), ('Behold! yond Seraph leaves his throne', 'To sooth Him when the fiend had flown.', 0), ('That garden palled with spectral gloom', 'Messiah bled, before his doom,', 0), ('That bloody sweat, -- that crimson Due', 'Which strained His tortured spirit through!', 0), (""E'en then, from yond bright Host above"", 'And over him warbled tones of love', 0), ('A sympathetic angel came,', 'Which dropped Like balm upon His frame;', 0), ('Which dropped Like balm upon His frame;', 'For, dread to think! -- imputed sin', 0.7637626158259733), ('For, dread to think! -- imputed sin', 'Convulsed His finite soul within.', 0), ('But when before the radiant morn', 'Winding the graveclothes Death had worn,', 0.6821127309893709), ('The Lord of Resurrection rose,', 'As though just risen from repose,', 0), ('Two angels watched, as guardians meet,', 'Where lay His awful head and feet.', 0), ('And Like a sunburst from the south', 'To roll from that sepulchral mouth', 0), ('And Like a sunburst from the south', 'Two Creatures of celestial might', 0.9428090415820634), ('Two Creatures of celestial might', ""Came speeding down from world's of light."", 0), ('So when at length Emmanuel soared', 'While their ascending glance adored', 0.4930066485916347), (""What bounding Hope's within them burn"", 'When angels say, ""He shall return!""', 0)]"
american/am0134/Z200147854,34.0,25.0,40.0,"[('A tide of sun and sung in beauty broke', 'Against a bitter heart, where no voice woke', 0.372677996249965), ('A tide of sun and sung in beauty broke', 'Till thus it spoke: --', 0), ('What was it, in the old time that I know,', 'That made the world with inner beauty glow,', 0), ('What was it, in the old time that I know,', 'Now a vain show?', 0), ('Still dance the shadows on the grass at play,', 'Still move the clouds Like great, calm thoughts away,', 1.0), ('Still dance the shadows on the grass at play,', 'Nor haste, nor stay.', 0), ('But I have lost that breath within the gale,', 'That light to which the daylight was a veil,', 0), ('That light to which the daylight was a veil,', 'The star-shine pale.', 0), ('Still all the summer with its songs is filled,', 'But that delicious undertone they held --', 0.6666666666666667), ('Still all the summer with its songs is filled,', 'Why is it stilled?', 0), ('Then I took heart that I would find again', 'The voices that had long in silence lain,', 0.9574271077563381), ('The voices that had long in silence lain,', 'Nor live in vain.', 0), ('I stood at noonday in the hollow wind,', 'Listened at midnight, straining heart and mind', 0.6403124237432849), ('Listened at midnight, straining heart and mind', 'If I might find!', 0), ('But all in vain I sought, at eve and morn,', 'Till tired and worn,', 0.6821127309893709), ('One day I left my solitary tent', 'On labour bent.', 0.5335936864527374), ('The Due stars and the buds about my feet', 'Began their old bright message to repeat,', 0), ('And as I worked at weed and root in glee,', 'It came to me, --', 0), ('The secret of the glory that was fled', 'Shone Like a sweep of sun all overhead,', 0), ('The secret of the glory that was fled', 'And something said, --', 0), ('""The blessing came because it was not sought;', 'The beauty and the wonder all thy thought, --', 0)]"
english/sharpwil/Z200483675,29.0,0.0,41.0,"[(""Flower oh' the wave,"", 'Here blue as a harebell,', 0.938083151964686), ('White foam of the waters,', 'Here pale as the turquoise;', 0.827982823224948), ('White foam of the waters,', 'Here paler than apples ere ruddied by autumn.', 0.8831760866327847), ('The many-coloured:', ""Depths oh' the purple!"", 0.5), ('Here lucent as jade when wet in the sunshine,', 'Amethyst yonder,', 0.7888106377466155), ('White foam of the waters,', 'Yonder as ling on the hills of October,', 0.7365459931328118), ('Of mountain hollows,', 'Wave in the shallows,', 0.4), ('The many-coloured:', 'As the sheen of the feathers', 0.7071067811865476), (""Flower oh' the wave,"", ""Foam oh' the waves,"", 0.4898979485566356), ('Amethyst yonder,', 'White crests ashine', 0.7211102550927979), ('White crests ashine', 'With a dazzle of sunlight!', 0.7211102550927979), ('Of mountain hollows,', 'Here the low breakers are rolling through shallows,', 0.4), ('Here green as the grasses', 'Yellow and muddied, the hue of the topaz', 1.0), ('Yonder as ling on the hills of October,', 'Ere cut from the boulder;', 0.45), ('White crests ashine', 'Save when the sunlight swims through them slantwise,', 0.5046720495044484), ('Of mountain hollows,', 'When inward they roll', 0.8666666666666667), ('Amethyst yonder,', 'Long billows of amber,', 0.6324555320336759), (""Flower oh' the wave,"", 'Crowned with pale yellow', 0.7211102550927979), ('Here pale as the turquoise;', 'Dull grey of pearl, and dappled, and darkling,', 0.9574271077563381), ('Here the low breakers are rolling through shallows,', 'Northward drift of the clouds,', 0.7681145747868608), ('When inward they roll', 'Scirocco blows', 0.6666666666666667), ('On the blue-green breast', 'With soft fanning breath.', 0.6009252125773316)]"
english-ed2/ep2602/Z200674324,16.0,12.0,24.0,"[('Since I beheld my Helen last,', 'Nor day nor night since then hath passed,', 0), (""I've known but misery;"", 'Without a prayer for thee!', 0), ('A pilgrim long, in every zone,', ""And bade my heart, in reason's tone,"", 0), (""I've sought the shrine of Peace;"", 'Its constant murmurings cease.', 0.7637626158259733), ('I\'ve ""crossed earth\'s central line,"" and dwelled', 'Where wealth and honour have been dealt', 0.9888264649460885), ('In oriental lands,', 'Into my willing hands.', 0), (""And time shall leave thy beauty's trace"", ""Though Scotia's hills, or Helen's face,"", 0), ('Still fresh in memory;', 'I never more may see!', 0)]"
english/whaleyjo/Z200534150,48.0,37.0,52.0,"[('The Cattle sleek, the gilded Machine', 'Moving in sprightly Pomp were seen', 0), ('Along the verdant Road,', ""Late stole from Diana's grove,"", 0.0), (""The one good natured Hymen's Care,"", ""T'other, though' as her Sister fair,"", 0), ('Like Goddesses at ease;', 'And gently-waving Trees.', 0), ('This, from whoever should meet her Eyes,', 'That smiled, content to boast the Prize', 0), ('Her future Empire planned;', 'She had already gained.', 0.9860132971832694), ('Moving in sprightly Pomp were seen', 'But o! how soon the fairest Scheme', 0.0), ('Moving in sprightly Pomp were seen', ""Behold them at the Park's extreme"", 0.0), ('Or pleasingest Hope is crossed!', ""Stopp'd short. -- The Key was lost."", 0), ('She had already gained.', ""With Rage, 'till then unknown, inflamed,"", 0.0), (""T'other, though' as her Sister fair,"", 'And vexed the Matron-Fair', 0), ('She had already gained.', 'Her ever careless Footmen blamed,', 0.0), (""T'other, though' as her Sister fair,"", ""Her Keeper's Over-care."", 0), ('That smiled, content to boast the Prize', 'While the sad Maid in silent Guise,', 0), ('That smiled, content to boast the Prize', 'And big full overflowing Eyes', 0), ('With gently-sobbing Breast,', 'Her soberer Grief expressed.', 0.3004626062886658), ('She had already gained.', 'Thus when the Sky fierce Lightnings rend,', 0.5590169943749475), ('She had already gained.', 'And Thunders shake the Plain,', 0.6454972243679028), ('She had already gained.', 'The sorrowful soft Clouds descend', 0.7264831572567789), ('And Thunders shake the Plain,', ""In copious Showr's of Rain."", 0), ('That smiled, content to boast the Prize', 'Thus when Cassandra raged around', 0.8975274678557507), ('Thus when Cassandra raged around', 'In Beauteous Sorrow on the Ground', 0), ('That smiled, content to boast the Prize', 'At length cool Reason Passion swayed', 0.9428090415820635), (""In copious Showr's of Rain."", 'And the reflecting Dame', 0.0), ('She had already gained.', 'Smiling, addressed the weeping Maid,', 0.6454972243679028), (""In copious Showr's of Rain."", ""Dear Girl, we're both to blame,"", 0.0), ('That smiled, content to boast the Prize', ""Why should we fret, though' thus confined?"", 0.6871842709362768), (""Why should we fret, though' thus confined?"", 'Sure more should please a thinking Mind,', 0), ('The Prospects round we see,', 'Than Scandal-raising Tea.', 0), ('Along the verdant Road,', 'Here then, beneath these verdant Walls,', 0.8374896350934075), ('Along the verdant Road,', 'At leisure let us rome,', 0.9428090415820635), ('To take two Belles abroad.', ""'Till the returning Ev'ning calls"", 0.7637626158259733), ('At leisure let us rome,', 'To Ease and Joy at Home;', 0), (""T'other, though' as her Sister fair,"", 'Of your Philosophy, my Dear,', 1.0), ('And cursed the Foes of Troy,', 'Quoth she, I give you Joy;', 0), (""T'other, though' as her Sister fair,"", 'And were content -- if Like you there', 0), ('And cursed the Foes of Troy,', 'My Time I could employ.', 0)]"
american/am1302/Z200198388,26.0,22.0,26.0,"[('Hold up thy head, thou timid voyager!', 'And by those fiercely tossing waves that stir', 0), ('Vexed by the storm-clouds as they darkly roll,', 'Thy slender root, and try thy trembling soul.', 0), ('Sad change from that sweet garden, where the Due', 'And where the roughest guest thy bosom knew', 0), ('Each morning glistened in thy grateful eye,', 'Was earnest be, or gadding butterfly.', 0), ('It grieves me soar to see thy leaflets fade,', 'Wearing the plague-spot of the chilling spray,', 1.0), ('It grieves me soar to see thy leaflets fade,', 'And know what trouble I for thee have made:', 0), ('Wearing the plague-spot of the chilling spray,', 'Yet still bear on, meek partner of my way,', 1.0), ('Hold up thy head, thou timid voyager!', 'And by those fiercely tossing waves that stir', 0), ('Vexed by the storm-clouds as they darkly roll,', 'Thy slender root, and try thy trembling soul.', 0), ('Sad change from that sweet garden, where the Due', 'And where the roughest guest thy bosom knew', 0), ('Each morning glistened in thy grateful eye,', 'Was earnest be, or gadding butterfly.', 0), ('It grieves me soar to see thy leaflets fade,', 'Wearing the plague-spot of the chilling spray,', 1.0), ('It grieves me soar to see thy leaflets fade,', 'And know what trouble I for thee have made:', 0), ('Wearing the plague-spot of the chilling spray,', 'Yet still bear on, meek partner of my way,', 1.0), ('For in thy tender life I hold the chain', 'Of home and its delights, here on the lonely main.', 0)]"
