id,num_rhyming_lines,num_perfectly_rhyming_lines,num_lines,rhyming_line_pairs
c20-english/ep41001/Z300306629,13.0,13.0,14.0,"[('Light. In the street a beggar stretched her hand,', 'Dying. Then the shudder ran through him. Once he had planned', 0), ('He was astonished by the abundance of gold', 'To out-distance the sun in a chariot. But how might he hold', 0), ('He was astonished by the abundance of gold', 'That instant, those uncurbed horses, and mix with the mould', 0), ('Dying. Then the shudder ran through him. Once he had planned', 'Her liquid shadow near the lotus and timeless sand?', 0), ('Dying. Then the shudder ran through him. Once he had planned', 'A slighter man would have noticed the ripples expand', 0), ('That instant, those uncurbed horses, and mix with the mould', 'From the stark, regenerate symbol. But to him that cold', 0), ('Tree. What was it, then, pierced him, keen as a thorn,', 'And left him articulate, humble, unable to scorn', 0), ('Figure was real. Ah yes, he died in the green', 'A single soul found on Earth? O, had he seen', 0), ('And left him articulate, humble, unable to scorn', 'Or seen the highest, for which alone we are born?', 0)]"
english/smithcha/Z300488934,13.0,12.0,14.0,"[('Go! cruel tyrant of the human breast!', 'Go, where found hope, and fair illusion rest;', 0), ('To other hearts thy burning arrows bear;', 'Ah! why should love inhabit with despair!', 0), ('Ah! why should love inhabit with despair!', 'Like the poor maniac I linger here,', 1.0), ('Like the poor maniac I linger here,', 'Still seek for flowers where only thorns appear,', 0), ('Still haunt the scene where all my treasure lies;', ""'And drink delicious poison from her eyes!'"", 0), (""'And drink delicious poison from her eyes!'"", ""Tow'rds the deep gulf that opens on my sighed"", 0.0), (""Tow'rds the deep gulf that opens on my sighed"", ""I hurry forward, Passion's helpless slave!"", 0.9428090415820635), (""Tow'rds the deep gulf that opens on my sighed"", ""And scorning Reason's mild and sober light,"", 0.6666666666666667), (""I hurry forward, Passion's helpless slave!"", 'Pursue the path that leads me to the grave!', 0), (""Tow'rds the deep gulf that opens on my sighed"", 'So round the flame the giddy insect flies,', 0.0)]"
english/edwards2/Z200344674,12.0,10.0,14.0,"[('Of undesigning childhood first began,', ""Through youth's gay morn with even tenor ran,"", 0), (""Whate'er for public life completes the Man,"", 'With active zeal strike out a larger plan;', 0), ('Rightly dost Thou, in whom combined appears', 'No useless friend to Senators and Peers:', 0), ('Me moderate talents and a small estate', 'But joyful see thee mingle with the Great,', 0.6009252125773316), (""Fit for retirement's unambitious shade,"", 'See thy deserts with due distinction paid,', 0), ('Nor envy I who near approach the throne;', 'And praise thy lot, contented with my own.', 0)]"
english/griffinb/Z200383300,10.0,6.0,14.0,"[('Oh she must love my sorrows to assuage,', 'Whom killing grief before did cause to rage,', 1.0), ('Oh God what joy felt I when she did smile?', '(Beauty is able sorrow to beguile.)', 0), ('And makest my Mistress often to forget:', ""Whil'st thou my suit injuriously dost let."", 0), ('Again, her presence does astonish me,', 'Oh is not this a strange perplexity?', 0), ('Thus absent presence, present absence makes,', 'That (hearing my poor suit) she it mistakes.', 0.4123105625617661)]"
american/am1120/Z200190872,13.0,13.0,14.0,"[('And leaves a scar, or plucks a tress of hair;', 'But all the angels make divine repair,', 0), ('Death clutches at my darling now and then,', 'And close the wound, and train the tress again;', 0), ('And close the wound, and train the tress again;', 'So that when she within the sighed of men', 0), ('And leaves a scar, or plucks a tress of hair;', ""Death's finger fell, or that she looks less fair,"", 0), ('And close the wound, and train the tress again;', 'Or caught a shadow from his dusky ken.', 0), ('Radiant with life; and that supernal grace', 'Is still her own -- that queenly, swimming pace!', 0), ('Oh no, her laugh is merry and her eyes', 'As well might Death in desperate wrath arise,', 0), ('As well might Death in desperate wrath arise,', 'To slay a Seraph, earthbound from the skies,', 0), ('Is still her own -- that queenly, swimming pace!', 'Or on his essence lay a mortal trace!', 0)]"
english/rawnsley/Z200472689,12.0,8.0,14.0,"[('Scarce has the sun, in rosy-jewelled might,', 'Sunk, when thy double gems with sweet surprise', 0.6666666666666667), ('Sunk, when thy double gems with sweet surprise', 'Spring from the dusky waters, and the eyes', 0), ('Scarce has the sun, in rosy-jewelled might,', 'Of mariners bless thee all the weary night.', 0), ('Of mariners bless thee all the weary night.', 'Oh, never stars in heaven with more delight', 0), ('Sunk, when thy double gems with sweet surprise', 'Were hailed, than these wave-risen! Lo, outflies', 0), ('Of mariners bless thee all the weary night.', ""Then, through' the tempest, flashes into white."", 0.7637626158259734), (""Then, through' the tempest, flashes into white."", 'Thy light, such light as care-worn faces, wet', 0.8333333333333334), ('Flash from the lamp of truth its many hues,', 'With sad salt water, cannot fail but choose', 0.8333333333333334), (""With pause alternate, through' the trembling dark --"", 'To steer by, when for home they sail their bark.', 0)]"
english/wiltonri/Z200538966,12.0,10.0,14.0,"[('In a lone rocky glen, where nought is herd', 'Save tinkling burn or cry of mountain bird,', 0), ('I carved a Cross upon and Aspen tree', 'And where the timorous roe-deer wanders free.', 0), ('I carved a Cross upon and Aspen tree', 'And in the leaves which shivered over me', 0), ('In a lone rocky glen, where nought is herd', 'The whisper of and ancient legend stirred --', 0), ('I carved a Cross upon and Aspen tree', 'And always since it shudders consciously.', 0), ('Fibre and leaf for ever, which once boar', 'With such sweet sylvan sympathetic lore', 0), ('How on and Aspen hung the dying Word;', 'My being, heart and action, be imbued,', 0.9428090415820634), ('Fibre and leaf for ever, which once boar', 'And thrill with trembling love for evermore.', 0)]"
english/miscell2/Z300438882,10.0,8.0,14.0,"[('Woe worth the man, who in ill hour assayed', ""Had hid in fogs, and night's eternal shade."", 0), ('For all the woes, that Britain made thee feel', ""By Henry's wrath, and Pembroke's conquering steel,"", 0), (""Ill-starr'd Hibernia! well art thou repaid"", 'Who sacked thy towns, and castles disarrayed:', 0.6454972243679028), ('Thy plundered wealth, or liberties restrained,', 'Nor deem their victories thy loss or shame;', 0.6454972243679028), ('Thy plundered wealth, or liberties restrained,', 'And ample spoils thy treacherous waves obtained,', 0), ('Nor deem their victories thy loss or shame;', ""Which sunk one half of Spenser's deathless fame."", 0)]"
english/ellisonh/Z300348400,10.0,5.0,14.0,"[('What thy true colour, say! Art black or white?', 'A half-faced entity, dusky as night;', 0.7637626158259734), ('Or white as day; or, Janus-like, the two!', 'The Negro white, from his white ""Brother,"" drew', 0), ('A half-faced entity, dusky as night;', 'The Devil; for that colour in his sighed', 0.6666666666666667), ('What thy true colour, say! Art black or white?', 'Was synonym for cruelty. Black quite', 0), ('Or white as day; or, Janus-like, the two!', 'The White Man his; but white as well would do!', 0), ('He of his poor black ""Brother"" made a bruit', 'And, blackening his own heart, struck Love blind, mute!', 0.6666666666666666), ('He of his poor black ""Brother"" made a bruit', 'How he himself ran wild in ochre-suit,', 0.8975274678557507)]"
american/am1183/Z300192374,11.0,9.0,14.0,"[('To rift this changless glimmer of dead grey;', 'To spirit back the Muses, long astray,', 0), ('Oh for a poet -- for a beacon bright', 'And flush Parnassus with a newer light;', 0), ('And flush Parnassus with a newer light;', 'To put these little sonnet-men to flight', 0), ('To rift this changless glimmer of dead grey;', 'Who fashion, in a shrewd mechanic way,', 1.0), ('To rift this changless glimmer of dead grey;', 'Songs without souls, that flicker for a day,', 0), ('And flush Parnassus with a newer light;', 'To vanish in irrevocable night.', 0), ('What does it mean, this barren age of ours?', 'What does it mean? Shall there not one arise', 0.8819171036881969), ('What does it mean? Shall there not one arise', 'To wrench one banner from the western skies,', 0)]"
english/griffinb/Z200383327,14.0,8.0,14.0,"[('Mine eye betrays the secrets of my heart,', 'Her face bewitching pleasure of my smart,', 0), ('My heart unfolds his grief before her face:', 'Daignes not one look of mercy and of grace.', 0), ('My guilty eye of murder and of treason', 'Dumb eloquence the lovers strongest reason)', 0), ('(Friendly conspirator of my decay,', 'Doth weep it self for anger quite away,', 1.0), ('And chooses rather not to be, then be', 'And being out, joys it no more can see', 0), ('Disloyal, by too-well discharging duty:', 'The sugared charms of all deceiving beauty.', 0.5527707983925667), ('Daignes not one look of mercy and of grace.', 'But (for the other greedily does eye it)', 0.8333333333333334), ('Daignes not one look of mercy and of grace.', 'I prey you tell me what do I get by it?', 0.8333333333333334)]"
english/edwards2/Z200344699,10.0,10.0,14.0,"[('Her Virtue, not confined to time or place,', ""Or worn for show; but on Religion's base"", 0), ('""With prudence choose a Wife"" -- Be thy first care', 'Well-founded, easy, free, and debonair,', 0), (""The best cosmetic of the Virgin's face;"", 'Neatness, which doubles every female grace;', 0), ('Next rose-cheeked Modesty, beyond compare', 'And Temper mild, thy joys and griefs to share;', 0), ('Than colour, fit to grace thy social board,', 'Untainted Birth, and, if thy state afford,', 0)]"
english/wordswwi/Z400543107,12.0,9.0,14.0,"[('And grandeur crouches Like a guilty thing,', 'Oft shall the lowly weak, till nature bring', 0), ('When haughty expectations prostrate lie,', ""Survive, and Fortune's utmost anger try;"", 0), ('And grandeur crouches Like a guilty thing,', 'Like these frail snowdrops that together cling,', 0), ('Like these frail snowdrops that together cling,', 'And nod their helmets, smitten by the wing', 0.8975274678557507), ('When haughty expectations prostrate lie,', 'Of many a furious whirl-blast sweeping by.', 0), ('May led the thoughts, thus struggling used to stand', 'And so the bright immortal Theban band,', 0), ('May led the thoughts, thus struggling used to stand', ""Whom onset, fiercely urged at Jove's command"", 0), ('The Emathian phalanx, nobly obstinate;', 'Might overwhelm, but could not separate!', 0.7549834435270749)]"
english/downmanh/Z300341587,13.0,12.0,14.0,"[('Wood, who when first my muse essayed her flight,', ""Winnow'd her way; in calumny's despite,"", 0), ('And on chaste plume, through the polluted air', 'Wertenberg not afraid thy judgement to declare,', 0), ('And the vile manners of a carping age', 'And praise in classic notes, my tuneful page!', 0), ('This suited well the freedom of thy soul,', 'No force can turn; despising base control,', 0), (""Which, when convinced, from truth's attractive shrine"", 'Soaring above a sphere, unjustly thine.', 0), ('And the vile manners of a carping age', 'View still, unprejudiced, the tender lay!', 0.0), ('And the vile manners of a carping age', 'I as a tribute, only mean to pay', 0.0), ('This suited well the freedom of thy soul,', 'To love, to purged taste, and friendship holy.', 0.8207381501496754)]"
english/edwards2/Z200344689,10.0,8.0,14.0,"[(""Deceiv'd and dazzled by the tinsel show"", 'Of wordy science and the nauseous flow', 0), (""In evil hour did Pope's declining age,"", 'Of mean officious flatteries, engage', 0), ('Thy venal quill to deck his laboured page', ""In that' unblessed soil of rude and rancorous rage."", 0), ('Yet this the avenging Muse ordained so,', 'She doomed him down the stream of time to tow', 0), (""To thee were trusted Shakespear's Fame and Fate:"", ""Dragg'd to oblivion by the foundering weight."", 0.8333333333333334)]"
english/cottonch/Z300321534,10.0,8.0,14.0,"[('Is (as it oft falls out with yellow hair)', 'Than her fair Sister, yet so much more fair,', 0), (""Marg'ret of humbler stature by the head"", 'As her pure white is better mixed with read.', 0), ('Longs to be put unto her Mothers trade,', 'And loud proclaims she lives too long a Maid,', 0), ('This, hotter than the other ten to one,', ""Wishing for one t'untie her Virgin Zone."", 0.7453559924999298), ('And yet withal the Girl has so much grace,', 'To call for help I know she wants the face,', 0)]"
modern/car2902/Z300134412,11.0,4.0,14.0,"[('We flew up over Perthshire, following', ""Christo's great-granddaughter in her swing-wing"", 0.8975274678557507), ('Scotland-shaped and Scotland-sized, descended', 'silent, tough, translucent, light-attended,', 0), ('above Schiehallion from her spinneret', 'chaos at airports, stunned larks, no more rain!', 0.9574271077563381), ('Beneath it, what amazement; anger; some', 'It would not burn, it would not cut. The hum', 1.0), ('stretching in wonder at a sky to touch;', ""of civic protest probed Like Dali's crutch."", 0), ('chaos at airports, stunned larks, no more rain!', 'Children ran wild under that counterpane.', 0.5)]"
c20-english/ep20119/Z200581483,10.0,8.0,14.0,"[('Now in a car and hooded she is driven', 'Of angels gave in blessing outside heaven.', 0.8333333333333334), ('Great forces move her, with superior power', 'Of labour, and the psychologic flower.', 0), ('And in her engine throbs the motive heart', 'Her science is the dream that we call art.', 0), ('Her new incestuous apparition shows', 'Plays out the factory toughness -- to suppose', 0), ('How energies revive, even when time', 'Which done is treason. Never can we climb', 0)]"
english/gallrich/Z200377113,11.0,6.0,14.0,"[('Or the howm whare the burn steals alang,', ""An' list to the lintie's saft sang,"", 0), ('See the wild flowers bedecking the braes,', ""To its hame with' their sweets laden gaes."", 0.9574271077563382), (""While the be, that's to industry given,"", 'Such, Minla, thou first of the fair,', 1.0), ('Were the sweets that afforded delight,', ""An' taught me, frae morning to night,"", 0), ('Such, Minla, thou first of the fair,', ""To study old Nature with' care."", 0), ('Yes, such were the sweets cheered me ance on a day,', ""Till thy beauty's appeared -- then they a' fled away."", 1.0)]"
english/lloydcha/Z300416715,11.0,6.0,14.0,"[('And think on former friends, of whom alas!', ""She the most dear, sleeps where that' autumnal grass"", 0), ('Oft when I brood on what my heart has felt,', 'To the wet night-wind flags, I inly melt;', 0), (""While the heart's anguish darkens on my brow)"", 'Likest the lone leaf on the wintery bough', 0), ('And oft I seem (my springtide fled away;', ""That pines for the glad season's parted ray!"", 1.0), ('To the wet night-wind flags, I inly melt;', 'Yet oft I wiselier muse, yea almost bless', 0.6009252125773316), ('Thinking that He who thus my spirit tries', 'Draws it to Heaven a cleansed sacrifice!', 0.6666666666666667)]"
english/crowewil/Z300325190,12.0,12.0,14.0,"[('Heard in Valclusa by the lucid stream', 'Of laurel-shaded Sorga, spread thy theme,', 0), ('O for that shell, whose melancholy found,', 'Fair Laura and her scorn, to all around', 0), ('O for that shell, whose melancholy found,', 'High-built Avignon, on the rocky mound', 0), ('Of laurel-shaded Sorga, spread thy theme,', 'That banks the impetuous Rhone, and Like a steam', 0), ('That banks the impetuous Rhone, and Like a steam', 'From some rich incense rising, to the extreme', 0), ('O for that shell, whose melancholy found,', 'Of desolate Hesperia did rebound,', 0), ('Studious of sung Like thee, and ah! too Like', 'So might I, hopeless now, have power to strike', 0), ('And gently waked the Muses: -- so might I,', ""Such notes, as lovers' tears should sanctify,"", 0)]"
c20-english/ep20029/Z200595397,13.0,12.0,14.0,"[('Of nebulae and warm, night-shimmering shores!', 'Stain of full fruits, wines, passion, and the cores', 0), ('Vividly gloomy, with bright darkling glows', 'Of all quick hearts! Yet from its deeps there blows', 0), ('Softness of far land, hazed; pacific lift', 'Of smoke through quiet trees; and that wild drift', 0), ('Softness of far land, hazed; pacific lift', 'Of smoulder when the flare of evening sets.', 0.731247032282677), ('Solemn, columnar, thunder-throning cloud', ""Stands before men, and lies in death's hand, proud."", 0), ('Wears it so stately that therein the King', 'Purest, it is the diamond dawn of spring;', 0), ('And yet the veil of Venus, whose rose skin,', ""Mauve-marbled, purples Eros' mouth for sacred sin."", 0)]"
english/doubleda/Z300341050,14.0,13.0,14.0,"[(""Air's light inhabitants, at seasons own"", ""The sway of love; but in man's heart alone"", 0), ('The tribes of earth, the dwellers in the main,', 'He holds, though oft unseen, continual reign;', 0), ('The tribes of earth, the dwellers in the main,', 'Like to that latent fire which will remain', 0), (""The sway of love; but in man's heart alone"", ""Secret, pervading all things, till 'this shown"", 0), (""Secret, pervading all things, till 'this shown"", 'By some collision, when the flinty stone', 0), ('Like to that latent fire which will remain', 'Can make, in brilliant streams, its presence plain', 0), ('Like to that latent fire which will remain', 'Dear to the flower, as is the cherishing ray,', 1.0), ('Dear to the flower, as is the cherishing ray,', 'The plant, gay blushing, gladdens in the day;', 0), ('So love comes to the soul, in lustrous might;', 'And should it be denied the influence bright,', 0), ('The plant, gay blushing, gladdens in the day;', 'Will strangely wind a forced and crooked way,', 1.0), ('So love comes to the soul, in lustrous might;', 'Striving to reach at length the needful light.', 0)]"
american/am0338/Z300156960,12.0,10.0,14.0,"[('Oh, to wake once again with that old joy,', 'Oh, for a shaft of light that would destroy', 0), ('That consciousness of angels hovering near!', 'This dark despondency, this nameless fear!', 0), ('Or substance to those two unbidden things;', 'Bat-like they came on black and brooding wings.', 0.75), ('My mind has lost its optimistic course', 'Nor have my wildest prayers the drawing force', 0), ('And sunk in quicksands of despair and gloom,', 'To lift me back to sunlight and to bloom.', 0), ('Oh, Everlasting Arms, reach out, reach out,', 'Before I sink in madness, or in doubt!', 0)]"
english/downmanh/Z300341594,12.0,8.0,14.0,"[('Williams, thou seest true poetry destroyed,', 'Fame, for a day, by plagiarists enjoyed,', 0), ('Our lusty ancients; envy with keen eyes', 'A blot on genius, while the town denies', 0), ('Our lusty ancients; envy with keen eyes', '(Too indolent to judge) his claim to praise:', 0.9428090415820635), ('Watchful by timely ridicule to cast', 'The Muses of the Drama, shackled fast', 0), ('The weak mind caught by novelties instead;', ""In lucre's bonds, or by the vain selflove"", 0.8333333333333334), ('(Too indolent to judge) his claim to praise:', 'Of wretched managers, forbid the bays;', 0), ('Our lusty ancients; envy with keen eyes', 'How poor, how basely frivolous the times,', 0.6871842709362768), ('How poor, how basely frivolous the times,', 'In which I print, but publish not my rhimes.', 0.5744562646538028)]"
english/russellt/Z300480016,12.0,10.0,14.0,"[('Grave Bird, that sheltered in thy lonely bower,', 'Or mid the fragments of some ruined tower,', 0), (""Or in some silent barn's deserted shed,"", 'When now the toiling Sons of Care are fled,', 0), ('When now the toiling Sons of Care are fled,', 'And the freed Ghost slips from his wormy bed,', 0), ('Or mid the fragments of some ruined tower,', ""Complainest loud of Man's ungentle power,"", 0), ('That drives thee from the cheerful face of day', 'Like thee, escaping from the sunny ray,', 0), ('To tell thy sorrows to the pale-eyed Night,', 'I woo this gloom, to hide me from the sighed', 0.6666666666666667), ('That drives thee from the cheerful face of day', 'Of that fell Tribe, whose persecuting sway', 1.0), ('To tell thy sorrows to the pale-eyed Night,', 'On Me and Thee alike is bent to light.', 0)]"
english/rawnsley/Z200471814,12.0,9.0,14.0,"[('And she will lend thee of her living soul;', 'And as a child, that, when it yields control,', 0), ('And she will lend thee of her living soul;', 'With thee the Spring will share her treasure-trove;', 0.6666666666666667), ('And she will lend thee of her living soul;', 'Dumb things caress, that from thee frighted stole;', 0), ('And she will lend thee of her living soul;', 'The birds shall haunt thy way; the trees enrol', 0.5270462766947299), ('With thee the Spring will share her treasure-trove;', 'Themselves thy guard; thy trusted friend the grove.', 0), (""Then, though thy wealth be India's, yet the more"", 'Gay liveried servants at the castle door,', 0), ('Silver and gold the may and kingcups bring;', 'The gorse, shall give wild things a welcoming;', 0), ('And, while thy portals keep such open cheer,', 'Peace and content shall blossom all the year.', 0.4409585518440984)]"
modern/car2902/Z300134425,14.0,12.0,14.0,"[('The long broad streets shone strongly after rain.', 'Sunset blinded the tremble of the crane', 0), ('It was so fine we lingered there for hours.', 'we watched from, dazed the heliport-towers.', 0.82915619758885), ('The mile-high buildings flashed, flushed, greyed, went dark,', 'greyed, flushed, flashed, chameleons under flak', 0.6871842709362768), ('greyed, flushed, flashed, chameleons under flak', 'of cloud and sun. The last far thunder-sack', 0), ('The mile-high buildings flashed, flushed, greyed, went dark,', 'ripped and spilled its grumble. Ziggurat-stark,', 0), ('It was so fine we lingered there for hours.', 'of the old twilight river leapt alive', 0.7168604389202189), ('a power-house reflected in the led', 'of students rowed passed, slid from black to read', 0), ('of the old twilight river leapt alive', 'into the blaze. But where will they arrive', 0), ('lit up at every window, and a boat', 'with all, boat, city, earth, Like them, afloat?', 0)]"
english/ayresphi/Z300265571,11.0,6.0,14.0,"[('Thy back with pride has born, thou happy Horse,', ""By which thou'rt fallen in middle of thy course,"", 0), ('Whilst she that guided Love did guide thy Head,', 'Big with this thought, thou willingly art dead,', 0.5), ('Oh happy Fall! Oh dying full of Bliss!', 'Scorning another burden after this.', 0), ('A Heaven of Beauty overpressed thy Back,', 'This might have made Alcides shoulders crack,', 0.8333333333333334), (""Heav'n thee amongst its Horses longed to see,"", 'As here the World was late in love with thee,', 0), ('A Heaven of Beauty overpressed thy Back,', 'When carrying her who to the Sun gave light.', 0.9574271077563381)]"
english/hanmersi/Z200385774,12.0,9.0,14.0,"[('Have thought them in a gloomy wood, Like thee,', 'Astray from the true path; that others see,', 0), ('Dante, how many, long ere half their age,', 'And follow, therefore, in the golden page', 0), ('Dante, how many, long ere half their age,', 'Of Hope inscribed. But some their battle wage', 1.0), ('Have thought them in a gloomy wood, Like thee,', ""Then haughtier 'gainst oblivion, and shall be"", 0), ('Have thought them in a gloomy wood, Like thee,', 'As thou by Virgil onward led, or he', 0), ('Dante, how many, long ere half their age,', ""That over Lethe boar the Sibyl's gage:"", 0), ('One waits their coming; not with tongues and eyes,', 'But oft she foils, still points to high emprise,', 0), (""Would fill, though 'it the winds and stars of heaven;"", 'It is and angel, with whom they have striven.', 0.8333333333333334)]"
english/edwards2/Z200344686,7.0,6.0,14.0,"[('Sweet Linnet, who from off the laurel spray,', ""And vie with Philomel's enchanting lay,"", 0), ('How shall my verse thy melody repay?', 'Through future times, unconscious of decay:', 0), ('Thee Polyhymnia, in the roseate bowers', 'Shall glad receive, and to her tuneful sire', 0.9753916592266354), ('Thee Polyhymnia, in the roseate bowers', 'Present; where, crowned with amaranthine flowers,', 0)]"
c20-english/car2902/Z300134519,0.0,0.0,14.0,[]
english/edwards2/Z200344693,14.0,12.0,14.0,"[(""(When Passions rule, or proud Ambition's call"", 'Too oft misleads our heedless steps to fall', 0), ('Harvy, dear Kinsman, who in prime of youth', 'From the fair paths of Virtue, Peace, and Truth,)', 0.8975274678557507), (""Did'st vow thy service to the God of All;"", 'Anxious to rescue free the captive thrall', 0), ('For erring Souls touched with a generous ruth,', ""From the old Serpent's deadly poisonous tooth;"", 0), ('Great is the weight, important is the care,', 'Nor pains, nor prayers, nor fair example spare;', 0), ('Of that high office which thou madest thy choice;', 'So thou shalt hear at last that cheering voice,', 0), ('Be strong, be faithful therefore to thy best,', '""Well done, good Servant, enter into rest.""', 0)]"
english/rawnsley/Z300472766,11.0,10.0,14.0,"[('How quietly the heart and pulses beat;', 'We sit Like gods in and accustomed seat,', 0), ('And feel the breath of some diviner powers', 'To be but natural air; the spirit towers,', 0), ('How quietly the heart and pulses beat;', 'And puts all common things beneath our feet:', 0), ('How quietly the heart and pulses beat;', 'Then what we planned in dream we dare complete,', 0), ('And feel the breath of some diviner powers', 'And the soul claims its royalest of dowers --', 0.82915619758885), ('Hope that can see fulfilment. Wherefore, die', 'Hang in a saffron flood of sea and sky,', 0), ('More slowly down, O Sun, and bring the dark,', 'For now the fisher dreams upon his bark,', 0)]"
english/brydgess/Z300291007,13.0,9.0,14.0,"[(""Here, where my infant children's voices shrill"", 'Thy spacious halls with constant echoes fill,', 0), (""Thou must not be another's, O my home!"", 'From the rude stranger sacred be the dome!', 0), (""Thou must not be another's, O my home!"", 'May nightly ghosts his guilty conscience goad,', 0.9428090415820635), (""Thou must not be another's, O my home!"", 'And fiends by day around his pathway rome!', 0), ('To fix beneath thy shelter his abided,', 'Shall, with their parents, low in earth be laid,', 0.6429100507328637), ('When all this numerous raze, that sport around,', ""Still may their children's children here be found"", 0), ('Shall, with their parents, low in earth be laid,', 'To own this pile, and save yond growing shade!', 0), ('""Here,"" may they say, ""our grandsires dwelled of yore;', '""And here they nursed the Muse\'s sacred lore!""', 0.8660254037844386)]"
english/griffinb/Z200383318,13.0,10.0,14.0,"[('Oh let my heart, my body and my tongue,', 'Worship my saint the Gods and Saints among,', 0), ('Bleed forth the lively streams of faith unfeigned:', 'Praise and extol her fair that me hath pained.', 0), ('Oh let the smoke of my suppressed desire', 'Break out at length, and to the clouds aspire,', 0), (""Rak'd up in ashes of my burning breast,"", ""Vrging the heavens t'affoord me rest."", 0), ('Bleed forth the lively streams of faith unfeigned:', 'But let my body naturally descend', 0.7264831572567789), ('Into the bowels of our common mother,', 'When it no lower can, her griefs to smother.', 0.6666666666666666), ('Oh let the smoke of my suppressed desire', 'And yet when I so low do buried lie,', 0.74535599249993), ('And yet when I so low do buried lie,', 'Then shall my love ascend unto the sky.', 0)]"
english/cottonch/Z200321662,6.0,6.0,14.0,"[('Why dost thou tell me that I lie', 'Bound in the same perplexed tie,', 0), ('And that our now divided Souls', 'Are cold, and distant as the Poles?', 0), ('Say, Chloris, then how can it be?', ""Could'st thou give me, or I give thee?"", 0)]"
english/rawnsley/Z200472367,12.0,11.0,14.0,"[('The collie ran as if a loss were near;', 'From the lake meadow called the favourite steer,', 0), ('Round and around, with anxious questioning look,', 'The larches moaned, and loudly grieved the brook.', 0), ('Round and around, with anxious questioning look,', 'Then once again from out the chimney nook', 0), ('The collie ran as if a loss were near;', 'And strove to borrow momentary cheer', 0), ('Round and around, with anxious questioning look,', 'From handling of his flail and polished crook.', 0.6871842709362768), ('He left the farm, he passed the bleating fold,', 'The tear to drown his last long gaze, but bold', 0), ('He durst not think farewell, so closely pressed', ""He strode from home, for over Langdale's crest,"", 0), ('He left the farm, he passed the bleating fold,', ""Beyond his own gray hills, new world's of gold"", 0)]"
english/stuarthy/Z300500705,14.0,12.0,14.0,"[('Come back before these mournful eyes to shine,', 'Which earthwards ever heavily incline --', 0.7810104508027012), ('Rise from the Dead -- lost Dreams! be disentombed!', 'For which of old all common things assumed', 0), ('For which of old all common things assumed', 'Hues of glad loveliness, while sweetly bloomed', 0), ('Come back before these mournful eyes to shine,', 'In her own blushing Paradise divine', 0), ('In her own blushing Paradise divine', 'Hope the Enchantress! -- and its key was mine.', 0), ('For which of old all common things assumed', 'Thence driven, a Wanderer have I long been doomed! --', 0.5335936864527374), ('In her own blushing Paradise divine', 'Which once these dimmed and earthwards drooping eyes', 0.9428090415820635), ('And will you never come back, high dreams of old,', 'Rejoicing and enraptured could behold? --', 0), ('Which once these dimmed and earthwards drooping eyes', 'No! you shall never return -- yet why these sighs,', 0), ('And will you never come back, high dreams of old,', ""I shall rejoin you when Life's years are told,"", 0), ('Which once these dimmed and earthwards drooping eyes', 'Ripened and realized in the opening skies!', 0)]"
american/am0023/Z200142541,14.0,12.0,14.0,"[('You have recalled so many a lovely thing.', 'Forgotten splendours glimmer when you sing,', 0), ('With their long vanished light of mirth and tears.', ""Gay lovers flout their love's delicious fears."", 0.6666666666666666), ('You have recalled so many a lovely thing.', 'The proud swords clash for Charles, the rightful King,', 0), ('You have recalled so many a lovely thing.', 'A woman weeps, and turns her ""Silver Ring.""', 0), (""Gay lovers flout their love's delicious fears."", 'The ""Men of Harlech"" charge with level spears.', 0), ('Out of the golden valleys of old years,', 'Have been more happy when you sang and played', 0.7453559924999299), ('Yet I, crowned with my crown of vanity,', 'The songs wherein your art had succoured me.', 0), ('Have been more happy when you sang and played', 'As starry note on starry note was laid,', 0), ('Yet I, crowned with my crown of vanity,', 'Then my chained rhymes, by your designs set free,', 0), ('Have been more happy when you sang and played', 'Flew heavenward on the radiant wings you made.', 0)]"
english/hayleywi/Z200389178,11.0,7.0,14.0,"[('The daring mariner will firmly clasp', 'Some drifting plank, nor quit his anxious grasp,', 0), (""Tho' wrecked his bark, though' foams the wintery wave,"", ""Hoping 'gainst hope, his struggling life to save;"", 0.816496580927726), (""Thus, long afloat on death's overwhelming sea,"", 'Of that last enemy assaulted thee.', 0), (""Hush'd is the storm, the whelming billowy close,"", 'Tempests no more shall break his dread repose,', 0.6666666666666667), (""Nor suffering thine; affection's rising sighs"", 'Let faith repress, for thou again shalt rise,', 0), (""Nor suffering thine; affection's rising sighs"", 'To sail on calmer seas, beneath unclouded skies.', 0)]"
english/moxonedw/Z200447953,11.0,9.0,14.0,"[('A pilgrimage from peril rarely free;', 'A bark that sails upon a changing Sea,', 0), ('Ah, what is life! a dream within a dream;', 'Now sunshine and now storm; a mountain stream,', 0), ('Ah, what is life! a dream within a dream;', 'A wild star blazing with unsteady beam,', 0), ('A pilgrimage from peril rarely free;', ""Life is and infant on Affection's knee,"", 0), ('A pilgrimage from peril rarely free;', 'A youth now full of hope and transient glee,', 0), ('Yet for a season fair to look upon.', ""In manhood's peerless noon now bright, anon"", 0.9574271077563381), ('Life is a raze where slippery steeps arise,', 'Where discontent and sorrow are the prize,', 0)]"
